Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity,day_of_week,month,quarter,is_weekend,weather_code,roadwork_code,speed_lag_1d,volume_lag_1d,congestion_lag_1d,speed_lag_2d,volume_lag_2d,congestion_lag_2d,speed_lag_3d,volume_lag_3d,congestion_lag_3d,speed_lag_7d,volume_lag_7d,congestion_lag_7d,speed_rolling_3d,speed_rolling_7d
2023-07-30,Indiranagar,100 Feet Road,52222,21.972178699328893,1.5,100.0,100.0,1,154.44400000000002,10.698255587970294,90.91394691645432,97.31919111868748,91,Clear,No,6,7,3,1,0,0,29.515282122186,40005.0,100.0,45.357995897977865,25369.0,87.55547410197887,25.624034761912736,35199.0,100.0,43.31844970334668,23585.0,83.69214880532974,33.499104260692185,37.063400193822574
2023-07-31,Indiranagar,100 Feet Road,24062,40.47524937520873,1.3079589002473129,74.62546751901874,100.0,5,98.124,17.684705121227324,92.35689771391262,82.97992291603829,110,Clear,No,0,7,3,0,0,0,21.972178699328893,52222.0,100.0,29.515282122186,40005.0,100.0,45.357995897977865,25369.0,87.55547410197887,27.080680043089657,36023.0,100.0,32.281818906497584,34.01393290753432
2023-08-01,Indiranagar,100 Feet Road,22729,45.09265951922241,1.091259473969992,72.92995465763428,100.0,1,95.458,64.78846915453758,97.72636412606084,88.73920042520977,87,Rain,No,1,8,3,0,3,0,40.47524937520873,24062.0,74.62546751901874,21.972178699328893,52222.0,100.0,29.515282122186,40005.0,100.0,40.65486905376682,38710.0,100.0,30.654236732241202,35.927442812122756
2023-08-02,Indiranagar,100 Feet Road,39967,34.571943869579904,1.5,100.0,100.0,1,129.934,45.09121921177825,79.61997475647122,77.31032199465434,66,Clear,No,2,8,3,0,0,0,45.09265951922241,22729.0,72.92995465763428,40.47524937520873,24062.0,74.62546751901874,21.972178699328893,52222.0,100.0,47.89248977447826,23895.0,84.43426658105926,35.84669586458667,36.561412878616416
2023-08-03,Indiranagar,100 Feet Road,31832,28.84146329807035,1.5,100.0,100.0,2,113.664,25.525268421102872,80.01751728685367,75.36750473722616,100,Clear,No,3,8,3,0,0,0,34.571943869579904,39967.0,100.0,45.09265951922241,22729.0,72.92995465763428,40.47524937520873,24062.0,74.62546751901874,25.624034761912736,35199.0,100.0,40.04661758800367,34.65847774934522
2023-08-04,Indiranagar,100 Feet Road,49518,29.58780019229116,1.5,100.0,100.0,1,149.036,71.56222402250543,60.48494250405886,61.14176462687328,104,Clear,No,4,8,3,0,0,0,28.84146329807035,31832.0,100.0,34.571943869579904,39967.0,100.0,45.09265951922241,22729.0,72.92995465763428,45.357995897977865,25369.0,87.55547410197887,36.16868889562421,35.11811039736774
2023-08-05,Indiranagar,100 Feet Road,25698,38.59797185748455,1.5,77.28488582653611,100.0,1,101.396,26.62895286918026,80.82004257349342,93.0246048680268,105,Clear,No,5,8,3,1,0,0,29.58780019229116,49518.0,100.0,28.84146329807035,31832.0,100.0,34.571943869579904,39967.0,100.0,29.515282122186,40005.0,100.0,31.000402453313797,32.86522529655535
2023-08-07,Indiranagar,100 Feet Road,27828,51.65037717171441,1.5,98.6081191341306,100.0,3,105.656,42.74764054513248,69.1061187824378,64.7866069778922,102,Clear,No,0,8,3,0,0,0,38.59797185748455,25698.0,77.28488582653611,29.58780019229116,49518.0,100.0,28.84146329807035,31832.0,100.0,21.972178699328893,52222.0,100.0,32.34241178261535,34.162752401598006
2023-08-08,Indiranagar,100 Feet Road,29901,36.66906509270338,1.5,100.0,100.0,0,109.802,74.8100163630941,72.75985057608771,79.44442108848385,104,Clear,No,1,8,3,0,0,0,51.65037717171441,27828.0,98.6081191341306,38.59797185748455,25698.0,77.28488582653611,29.58780019229116,49518.0,100.0,40.47524937520873,24062.0,74.62546751901874,39.94538307383004,38.40249504051021
2023-08-09,Indiranagar,100 Feet Road,25543,42.813209257650186,1.5,77.58502804095771,100.0,3,101.086,32.71765138733293,86.14662126834666,89.07046935519557,103,Clear,Yes,2,8,3,0,0,1,36.66906509270338,29901.0,100.0,51.65037717171441,27828.0,98.6081191341306,38.59797185748455,25698.0,77.28488582653611,45.09265951922241,22729.0,72.92995465763428,42.30580470730077,37.858754428723735
2023-08-10,Indiranagar,100 Feet Road,26750,22.62330604604847,1.5,96.45063507473569,100.0,2,103.5,67.98659881324832,97.75196458082485,70.8567012651288,103,Clear,Yes,3,8,3,0,0,1,42.813209257650186,25543.0,77.58502804095771,36.66906509270338,29901.0,100.0,51.65037717171441,27828.0,98.6081191341306,34.571943869579904,39967.0,100.0,43.71088384068932,37.53311867707056
2023-08-11,Indiranagar,100 Feet Road,23952,30.748515485592826,1.1090453444200228,82.69248761287993,100.0,0,97.904,10.223218764357052,99.74922087495624,72.52182096958259,81,Fog,No,4,8,3,0,1,0,22.62330604604847,26750.0,96.45063507473569,42.813209257650186,25543.0,77.58502804095771,36.66906509270338,29901.0,100.0,28.84146329807035,31832.0,100.0,34.03519346546734,35.82617041656607
2023-08-12,Indiranagar,100 Feet Road,37319,26.17865719706232,1.5,100.0,100.0,1,124.638,66.76576619133255,81.88239923677096,76.82318159546212,102,Overcast,No,5,8,3,1,2,0,30.748515485592826,23952.0,82.69248761287993,22.62330604604847,26750.0,96.45063507473569,42.813209257650186,25543.0,77.58502804095771,29.58780019229116,49518.0,100.0,32.06167692976382,36.098606443354996
2023-08-13,Indiranagar,100 Feet Road,23928,59.57841187078616,1.2777485936191249,82.57038013046044,100.0,3,97.856,29.52639745424993,84.84326850773618,63.02689688432668,88,Clear,No,6,8,3,1,0,0,26.17865719706232,37319.0,100.0,30.748515485592826,23952.0,82.69248761287993,22.62330604604847,26750.0,96.45063507473569,38.59797185748455,25698.0,77.28488582653611,26.5168262429012,35.611586015465164
2023-08-14,Indiranagar,100 Feet Road,23687,43.89889329541606,1.213317957435451,83.4919621678109,100.0,1,97.374,51.0588751330926,63.73286594638201,98.33396670496404,85,Clear,No,0,8,3,0,0,0,59.57841187078616,23928.0,82.57038013046044,26.17865719706232,37319.0,100.0,30.748515485592826,23952.0,82.69248761287993,51.65037717171441,27828.0,98.6081191341306,38.835194851147094,38.6087917316511
2023-08-15,Indiranagar,100 Feet Road,34375,42.45573412754503,1.5,100.0,100.0,0,118.75,73.74433772949835,87.26537031336144,92.05038939091894,105,Clear,No,1,8,3,0,0,0,43.89889329541606,23687.0,83.4919621678109,59.57841187078616,23928.0,82.57038013046044,26.17865719706232,37319.0,100.0,36.66906509270338,29901.0,100.0,43.21865412108817,37.50143689217992
2023-08-16,Indiranagar,100 Feet Road,22320,41.32628310661456,1.1364757531137708,82.65399593786378,100.0,0,94.64,63.49050460267007,90.7064195516626,87.9746188501735,103,Clear,No,2,8,3,0,0,0,42.45573412754503,34375.0,100.0,43.89889329541606,23687.0,83.4919621678109,59.57841187078616,23928.0,82.57038013046044,42.813209257650186,25543.0,77.58502804095771,48.64434643124908,38.32810389715729
2023-08-17,Indiranagar,100 Feet Road,38297,26.45579430018813,1.5,100.0,100.0,3,126.594,25.03770855187995,83.37011104318645,51.85888634662736,91,Clear,No,3,8,3,0,0,0,41.32628310661456,22320.0,82.65399593786378,42.45573412754503,34375.0,100.0,43.89889329541606,23687.0,83.4919621678109,22.62330604604847,26750.0,96.45063507473569,42.56030350985854,38.11568587558077
2023-08-19,Indiranagar,100 Feet Road,31910,50.7492774233745,1.5,100.0,100.0,2,113.82,30.125644003314843,68.78993310700832,96.96821554606822,103,Clear,No,5,8,3,1,0,0,26.45579430018813,38297.0,100.0,41.32628310661456,22320.0,82.65399593786378,42.45573412754503,34375.0,100.0,30.748515485592826,23952.0,82.69248761287993,36.7459371781159,38.66318419760073
2023-08-20,Indiranagar,100 Feet Road,37851,26.07090430333957,1.5,100.0,100.0,3,125.702,52.74453768384978,69.55933701234265,77.25247473349066,105,Clear,No,6,8,3,1,0,0,50.7492774233745,31910.0,100.0,26.45579430018813,38297.0,100.0,41.32628310661456,22320.0,82.65399593786378,26.17865719706232,37319.0,100.0,39.51045161005906,41.5204359029981
2023-08-21,Indiranagar,100 Feet Road,11500,52.5261898297289,1.2531838678247138,43.84223631389115,61.476442734057485,2,73.0,53.69250196127386,60.59032229380629,54.22742635551256,196,Clear,No,0,8,3,0,0,0,26.07090430333957,37851.0,100.0,50.7492774233745,31910.0,100.0,26.45579430018813,38297.0,100.0,59.57841187078616,23928.0,82.57038013046044,34.425325342300724,41.50504263246629
2023-08-22,Indiranagar,100 Feet Road,22030,56.1627535064864,1.323300708125105,65.93234284280973,100.0,0,94.06,71.54460875991963,71.3638201275976,92.18939010413796,85,Clear,No,1,8,3,0,0,0,52.5261898297289,11500.0,43.84223631389115,26.07090430333957,37851.0,100.0,50.7492774233745,31910.0,100.0,43.89889329541606,23687.0,83.4919621678109,43.115457185480984,40.49758234088667
2023-08-23,Indiranagar,100 Feet Road,47373,24.26597179804782,1.5,100.0,100.0,1,144.74599999999998,20.92433602043471,89.82904578800577,69.067873494075,86,Windy,No,2,8,3,0,4,0,56.1627535064864,22030.0,65.93234284280973,52.5261898297289,11500.0,43.84223631389115,26.07090430333957,37851.0,100.0,42.45573412754503,34375.0,100.0,44.91994921318496,42.24956237103959
2023-08-24,Indiranagar,100 Feet Road,37184,45.5953119867543,1.5,100.0,100.0,2,124.368,67.50286681522363,81.19071530166583,66.31198258173619,89,Clear,No,3,8,3,0,0,0,24.26597179804782,47373.0,100.0,56.1627535064864,22030.0,65.93234284280973,52.5261898297289,11500.0,43.84223631389115,41.32628310661456,22320.0,82.65399593786378,44.31830504475437,39.65102489539713
2023-08-25,Indiranagar,100 Feet Road,43778,47.83549478767648,1.5,100.0,100.0,1,137.55599999999998,17.72234745592143,83.72175628869479,53.604796761007165,105,Clear,No,4,8,3,0,0,0,45.5953119867543,37184.0,100.0,24.26597179804782,47373.0,100.0,56.1627535064864,22030.0,65.93234284280973,26.45579430018813,38297.0,100.0,42.0080124304295,40.260886163988516
2023-08-26,Indiranagar,100 Feet Road,34852,27.371508467419105,1.5,100.0,100.0,3,119.704,78.13237077714469,80.50412871564427,97.35798303580704,108,Clear,No,5,8,3,1,0,0,47.83549478767648,43778.0,100.0,45.5953119867543,37184.0,100.0,24.26597179804782,47373.0,100.0,50.7492774233745,31910.0,100.0,39.23225952415953,43.31512909077257
2023-08-27,Indiranagar,100 Feet Road,41526,37.49819769807359,1.5,100.0,100.0,1,133.05200000000002,73.87724352912662,79.90509473960869,72.84943871129832,101,Clear,No,6,8,3,1,0,0,27.371508467419105,34852.0,100.0,47.83549478767648,43778.0,100.0,45.5953119867543,37184.0,100.0,26.07090430333957,37851.0,100.0,40.267438413949954,39.975447811350364
2023-08-28,Indiranagar,100 Feet Road,22337,38.228779519884895,1.0266117695110883,79.5983480558757,100.0,1,94.674,75.40498249860092,87.53949719869092,59.589907149160986,97,Clear,No,0,8,3,0,0,0,37.49819769807359,41526.0,100.0,27.371508467419105,34852.0,100.0,47.83549478767648,43778.0,100.0,52.5261898297289,11500.0,43.84223631389115,37.568400317723054,41.60791829631237
2023-08-29,Indiranagar,100 Feet Road,21274,20.0,1.339021888542399,68.16286370534733,100.0,0,92.548,56.33684220010036,83.29602395296789,74.49364046063303,91,Clear,No,1,8,3,0,0,0,38.228779519884895,22337.0,79.5983480558757,37.49819769807359,41526.0,100.0,27.371508467419105,34852.0,100.0,56.1627535064864,22030.0,65.93234284280973,34.366161895125856,39.565431109191806
2023-08-30,Indiranagar,100 Feet Road,10587,50.16760282069168,1.2175076307566404,31.648507121838776,54.15889591110325,0,71.174,20.39010589959448,90.09648388414809,76.94192387677269,192,Clear,No,2,8,3,0,0,0,20.0,21274.0,68.16286370534733,38.228779519884895,22337.0,79.5983480558757,37.49819769807359,41526.0,100.0,24.26597179804782,47373.0,100.0,31.908992405986158,34.399323465408024
2023-08-31,Indiranagar,100 Feet Road,34362,32.88043599863466,1.5,100.0,100.0,1,118.724,27.22860190991599,76.13777014986422,89.87025747876284,109,Clear,Yes,3,8,3,0,0,1,50.16760282069168,10587.0,31.648507121838776,20.0,21274.0,68.16286370534733,38.228779519884895,22337.0,79.5983480558757,45.5953119867543,37184.0,100.0,36.13212744685885,38.09955646864286
2023-09-01,Indiranagar,100 Feet Road,47965,31.638753136716364,1.5,100.0,100.0,0,145.93,16.09296209567706,80.31376149125393,67.42055987336128,107,Clear,No,4,9,3,0,0,0,32.88043599863466,34362.0,100.0,50.16760282069168,10587.0,31.648507121838776,20.0,21274.0,68.16286370534733,47.83549478767648,43778.0,100.0,34.34934627310877,36.2831456131972
2023-09-03,Indiranagar,100 Feet Road,33219,35.14013144800815,1.5,100.0,100.0,0,116.438,55.29707852277426,61.93671124355534,72.09409789935651,100,Clear,No,6,9,3,1,0,0,31.638753136716364,47965.0,100.0,32.88043599863466,34362.0,100.0,50.16760282069168,10587.0,31.648507121838776,27.371508467419105,34852.0,100.0,38.22893065201423,33.969325377345754
2023-09-04,Indiranagar,100 Feet Road,50769,26.259058497938494,1.5,100.0,100.0,1,151.538,50.99257217274562,70.07100350198846,83.08196280800267,97,Rain,Yes,0,9,3,0,3,1,35.14013144800815,33219.0,100.0,31.638753136716364,47965.0,100.0,32.88043599863466,34362.0,100.0,37.49819769807359,41526.0,100.0,33.21977352778639,35.07912866028705
2023-09-05,Indiranagar,100 Feet Road,36054,26.90699081208016,1.5,100.0,100.0,2,122.108,78.4181208860509,75.32750078387576,89.1574731268919,92,Fog,Yes,1,9,3,0,1,1,26.259058497938494,50769.0,100.0,35.14013144800815,33219.0,100.0,31.638753136716364,47965.0,100.0,38.228779519884895,22337.0,79.5983480558757,31.012647694221,33.47353734598203
2023-09-06,Indiranagar,100 Feet Road,24538,41.00372261539744,1.2246465169188443,88.35369445141221,100.0,4,99.076,35.40055308629032,86.59938912865016,57.055310914070525,110,Fog,No,2,9,3,0,1,0,26.90699081208016,36054.0,100.0,26.259058497938494,50769.0,100.0,35.14013144800815,33219.0,100.0,20.0,21274.0,68.16286370534733,29.435393586008928,31.856138959152787
2023-09-07,Indiranagar,100 Feet Road,35248,32.32446121091941,1.5,100.0,100.0,1,120.496,58.72485910680432,74.37681603485562,93.29277486678536,89,Clear,No,3,9,3,0,0,0,41.00372261539744,24538.0,88.35369445141221,26.90699081208016,36054.0,100.0,26.259058497938494,50769.0,100.0,50.16760282069168,10587.0,31.648507121838776,31.389923975138696,34.85667076135242
2023-09-08,Indiranagar,100 Feet Road,11608,27.531208718817016,1.102115035382604,43.08456855483728,61.66115951547079,0,73.21600000000001,11.695243853527908,95.02138291868356,78.86959337598145,178,Clear,No,4,9,3,0,0,0,32.32446121091941,35248.0,100.0,41.00372261539744,24538.0,88.35369445141221,26.90699081208016,36054.0,100.0,32.88043599863466,34362.0,100.0,33.411724879465666,32.30765053138496
2023-09-09,Indiranagar,100 Feet Road,24382,72.40552227114902,1.1608391272457546,72.81099109000915,100.0,2,98.764,31.198661795770946,78.79432626600124,86.72405233451113,91,Clear,No,5,9,3,1,0,0,27.531208718817016,11608.0,43.08456855483728,32.32446121091941,35248.0,100.0,41.00372261539744,24538.0,88.35369445141221,31.638753136716364,47965.0,100.0,33.61979751504462,31.543475205696723
2023-09-10,Indiranagar,100 Feet Road,22512,49.19843490243363,1.3530825013577807,66.67737476048887,100.0,2,95.024,26.06399311939204,84.01471658990235,98.31524693305636,84,Clear,No,6,9,3,1,0,0,72.40552227114902,24382.0,72.81099109000915,27.531208718817016,11608.0,43.08456855483728,32.32446121091941,35248.0,100.0,35.14013144800815,33219.0,100.0,44.08706406696181,37.36729936775853
2023-09-11,Indiranagar,100 Feet Road,43569,41.20494886081952,1.5,100.0,100.0,1,137.138,26.590840370383084,87.5120871510178,76.4157477256276,83,Overcast,No,0,9,3,0,2,0,49.19843490243363,22512.0,66.67737476048887,72.40552227114902,24382.0,72.81099109000915,27.531208718817016,11608.0,43.08456855483728,26.259058497938494,50769.0,100.0,49.71172196413321,39.37562843267646
2023-09-12,Indiranagar,100 Feet Road,12157,37.67470213920871,1.0964966665381168,31.08669417114572,56.55073720651262,0,74.314,53.92601209762969,65.71443548542862,92.2874199423636,201,Rain,No,1,9,3,0,3,0,41.20494886081952,43569.0,100.0,49.19843490243363,22512.0,66.67737476048887,72.40552227114902,24382.0,72.81099109000915,26.90699081208016,36054.0,100.0,54.26963534480072,41.51075562737374
2023-09-13,Indiranagar,100 Feet Road,36394,37.754083047409424,1.5,100.0,100.0,2,122.788,66.51081829291378,84.78848302009159,62.79000417013695,114,Clear,No,2,9,3,0,0,0,37.67470213920871,12157.0,31.08669417114572,41.20494886081952,43569.0,100.0,49.19843490243363,22512.0,66.67737476048887,41.00372261539744,24538.0,88.35369445141221,42.69269530082062,43.04900010267782
2023-09-14,Indiranagar,100 Feet Road,34886,36.70973987590624,1.5,100.0,100.0,1,119.772,49.82529039525994,66.19071118225789,93.04385277713055,111,Clear,No,3,9,3,0,0,0,37.754083047409424,36394.0,100.0,37.67470213920871,12157.0,31.08669417114572,41.20494886081952,43569.0,100.0,32.32446121091941,35248.0,100.0,38.87791134914588,42.584765878679534
2023-09-15,Indiranagar,100 Feet Road,28589,47.48710430212642,1.5,88.54296020259025,100.0,4,107.178,56.52307366631401,63.3784586630282,64.9883021317262,97,Overcast,No,4,9,3,0,2,0,36.70973987590624,34886.0,100.0,37.754083047409424,36394.0,100.0,37.67470213920871,12157.0,31.08669417114572,27.531208718817016,11608.0,43.08456855483728,37.37950835417478,43.21123425939193
2023-09-16,Indiranagar,100 Feet Road,34303,41.82070246774024,1.5,100.0,100.0,1,118.606,15.276994768895085,98.24462686834369,84.38120728188775,104,Overcast,No,5,9,3,1,2,0,47.48710430212642,28589.0,88.54296020259025,36.70973987590624,34886.0,100.0,37.754083047409424,36394.0,100.0,72.40552227114902,24382.0,72.81099109000915,40.650309075147355,46.062076485579
2023-09-17,Indiranagar,100 Feet Road,32299,45.18441339803531,1.5,99.5453761976154,100.0,4,114.598,38.4725434141716,68.86064001806444,53.55694359803088,116,Clear,No,6,9,3,1,0,0,41.82070246774024,34303.0,100.0,47.48710430212642,28589.0,88.54296020259025,36.70973987590624,34886.0,100.0,49.19843490243363,22512.0,66.67737476048887,42.005848881924294,41.69281651366345
2023-09-19,Indiranagar,100 Feet Road,12128,46.98713463339892,1.0886400976578825,34.95389588812621,62.50662177828409,1,74.256,73.35253737785746,89.87739150423559,99.20182624372066,197,Overcast,No,1,9,3,0,2,0,45.18441339803531,32299.0,99.5453761976154,41.82070246774024,34303.0,100.0,47.48710430212642,28589.0,88.54296020259025,41.20494886081952,43569.0,100.0,44.83074005596732,41.119384870177974
2023-09-20,Indiranagar,100 Feet Road,24036,52.754010813828096,1.0602087675221856,83.48837295489835,100.0,0,98.072,71.03318267857017,77.37682761801443,88.86854852498544,112,Clear,No,2,9,3,0,0,0,46.98713463339892,12128.0,34.95389588812621,45.18441339803531,32299.0,99.5453761976154,41.82070246774024,34303.0,100.0,37.67470213920871,12157.0,31.08669417114572,44.66408349972482,41.94541140911789
2023-09-21,Indiranagar,100 Feet Road,34557,37.77160902420045,1.5,100.0,100.0,7,119.114,79.76782918933466,85.47735745912878,74.43359254632443,99,Clear,No,3,9,3,0,0,0,52.754010813828096,24036.0,83.48837295489835,46.98713463339892,12128.0,34.95389588812621,45.18441339803531,32299.0,99.5453761976154,37.754083047409424,36394.0,100.0,48.30851961508744,44.09959836263495
2023-09-23,Indiranagar,100 Feet Road,9469,52.41760455761055,1.316325627358979,32.74798238718611,52.08253609877433,0,68.938,74.04756184147239,75.18269831567957,75.3700867035022,217,Overcast,No,5,9,3,1,2,0,37.77160902420045,34557.0,100.0,52.754010813828096,24036.0,83.48837295489835,46.98713463339892,12128.0,34.95389588812621,36.70973987590624,34886.0,100.0,45.83758482380915,44.10210207360509
2023-09-24,Indiranagar,100 Feet Road,25999,37.681738070952136,1.5,77.34848339194498,100.0,2,101.998,32.950548356594155,70.41864981225743,69.6033880812636,112,Fog,No,6,9,3,1,1,0,52.41760455761055,9469.0,32.74798238718611,37.77160902420045,34557.0,100.0,52.754010813828096,24036.0,83.48837295489835,47.48710430212642,28589.0,88.54296020259025,47.647741465213024,46.346082742419995
2023-09-25,Indiranagar,100 Feet Road,39225,39.80357653194434,1.5,100.0,100.0,1,128.45,28.65995643086672,95.20452594052828,51.49693451654191,83,Clear,No,0,9,3,0,0,0,37.681738070952136,25999.0,77.34848339194498,52.41760455761055,9469.0,32.74798238718611,37.77160902420045,34557.0,100.0,41.82070246774024,34303.0,100.0,42.62365055092104,44.94531613796653
2023-09-26,Indiranagar,100 Feet Road,49234,22.99405234151159,1.5,100.0,100.0,3,148.46800000000002,47.09984146131339,98.62291518564666,54.525793655947865,93,Clear,Yes,1,9,3,0,0,1,39.80357653194434,39225.0,100.0,37.681738070952136,25999.0,77.34848339194498,52.41760455761055,9469.0,32.74798238718611,45.18441339803531,32299.0,99.5453761976154,43.30097305350233,44.657155289995686
2023-09-27,Indiranagar,100 Feet Road,36050,20.0,1.5,100.0,100.0,0,122.1,14.539763701625262,73.61161079324182,51.95561923309314,100,Clear,No,2,9,3,0,0,0,22.99405234151159,49234.0,100.0,39.80357653194434,39225.0,100.0,37.681738070952136,25999.0,77.34848339194498,46.98713463339892,12128.0,34.95389588812621,33.49312231480268,41.4871037104923
2023-09-28,Indiranagar,100 Feet Road,30341,44.8963173124594,1.5,92.94200186592845,100.0,2,110.682,14.264659641250097,63.4095420026915,57.216411047383446,101,Clear,No,3,9,3,0,0,0,20.0,36050.0,100.0,22.99405234151159,49234.0,100.0,39.80357653194434,39225.0,100.0,52.754010813828096,24036.0,83.48837295489835,27.599209624485308,37.63179876286388
2023-09-29,Indiranagar,100 Feet Road,40598,20.0,1.5,100.0,100.0,0,131.196,41.67276960607702,81.83828537479388,70.13143800919082,99,Clear,No,4,9,3,0,0,0,44.8963173124594,30341.0,92.94200186592845,20.0,36050.0,100.0,22.99405234151159,49234.0,100.0,37.77160902420045,34557.0,100.0,29.29678988465699,36.50927111981121
2023-09-30,Indiranagar,100 Feet Road,21431,46.346940332028176,1.051080478733261,66.89513902542647,100.0,2,92.862,10.599144261572055,99.27512871925668,56.85454319916007,108,Clear,No,5,9,3,1,0,0,20.0,40598.0,100.0,44.8963173124594,30341.0,92.94200186592845,20.0,36050.0,100.0,52.41760455761055,9469.0,32.74798238718611,28.298772437486463,33.970469830639715
2023-10-01,Indiranagar,100 Feet Road,48932,34.97076451359605,1.5,100.0,100.0,0,147.864,56.548529383020885,60.19965130563927,91.8004426151832,94,Clear,No,6,10,4,1,0,0,46.346940332028176,21431.0,66.89513902542647,20.0,40598.0,100.0,44.8963173124594,30341.0,92.94200186592845,37.681738070952136,25999.0,77.34848339194498,37.08108588149585,33.103232084127946
2023-10-02,Indiranagar,100 Feet Road,37032,42.514008515268,1.5,100.0,100.0,5,124.064,40.0440594297196,94.7479070523976,51.81871698695822,94,Clear,No,0,10,4,0,0,0,34.97076451359605,48932.0,100.0,46.346940332028176,21431.0,66.89513902542647,20.0,40598.0,100.0,39.80357653194434,39225.0,100.0,33.77256828187473,32.7159501473628
2023-10-03,Indiranagar,100 Feet Road,23168,45.91137668104407,1.1335370829679867,74.14275827474047,100.0,3,96.336,75.763759839446,84.98476296281714,82.05214541493575,100,Overcast,No,1,10,4,0,2,0,42.514008515268,37032.0,100.0,34.97076451359605,48932.0,100.0,46.346940332028176,21431.0,66.89513902542647,22.99405234151159,49234.0,100.0,41.27723778696407,33.10315471640903
2023-10-04,Indiranagar,100 Feet Road,46292,41.09658486004932,1.5,100.0,100.0,1,142.584,61.357165987713415,90.223543906547,65.15743668658087,100,Clear,No,2,10,4,0,0,0,45.91137668104407,23168.0,74.14275827474047,42.514008515268,37032.0,100.0,34.97076451359605,48932.0,100.0,20.0,36050.0,100.0,41.13204990330271,36.3770581934851
2023-10-06,Indiranagar,100 Feet Road,28957,37.3205336888582,1.5,94.33646499697342,100.0,2,107.914,70.16999869162566,89.10737457151716,72.83330768515282,104,Clear,No,4,10,4,0,0,0,41.09658486004932,46292.0,100.0,45.91137668104407,23168.0,74.14275827474047,42.514008515268,37032.0,100.0,44.8963173124594,30341.0,92.94200186592845,43.17399001878712,39.390856030635
2023-10-07,Indiranagar,100 Feet Road,38278,32.795208107018205,1.5,100.0,100.0,2,126.556,43.66295538025538,81.75078055044224,99.34701506658706,96,Clear,No,5,10,4,1,0,0,37.3205336888582,28957.0,94.33646499697342,41.09658486004932,46292.0,100.0,45.91137668104407,23168.0,74.14275827474047,20.0,40598.0,100.0,41.44283174331719,38.3086012272634
2023-10-08,Indiranagar,100 Feet Road,34061,22.61955092241628,1.5,100.0,100.0,1,118.122,53.51665041873556,73.32695080623793,71.72561596834905,110,Clear,No,6,10,4,1,0,0,32.795208107018205,38278.0,100.0,37.3205336888582,28957.0,94.33646499697342,41.09658486004932,46292.0,100.0,46.346940332028176,21431.0,66.89513902542647,37.07077555197524,40.136488099694574
2023-10-09,Indiranagar,100 Feet Road,31832,32.46686914360812,1.5,100.0,100.0,3,113.664,26.0556685600974,89.85975534409995,57.807647939895965,88,Clear,No,0,10,4,0,0,0,22.61955092241628,34061.0,100.0,32.795208107018205,38278.0,100.0,37.3205336888582,28957.0,94.33646499697342,34.97076451359605,48932.0,100.0,30.91176423943089,36.74686104117859
2023-10-10,Indiranagar,100 Feet Road,35333,20.0,1.5,100.0,100.0,0,120.666,67.02424967655126,60.1159094220217,51.55371871230432,87,Overcast,No,1,10,4,0,2,0,32.46686914360812,31832.0,100.0,22.61955092241628,34061.0,100.0,32.795208107018205,38278.0,100.0,42.514008515268,37032.0,100.0,29.293876057680865,36.38916170260888
2023-10-11,Indiranagar,100 Feet Road,37692,45.33022856571972,1.5,100.0,100.0,1,125.384,56.73235275924156,69.28137492465396,69.02527951159516,106,Clear,No,2,10,4,0,0,0,20.0,35333.0,100.0,32.46686914360812,31832.0,100.0,22.61955092241628,34061.0,100.0,45.91137668104407,23168.0,74.14275827474047,25.028806688674795,33.172874771856314
2023-10-12,Indiranagar,100 Feet Road,23163,50.89714364122676,1.223295262691668,76.96142517931447,100.0,2,96.326,35.99457851258238,61.357494065764655,74.76175117120815,100,Clear,No,3,10,4,0,0,0,45.33022856571972,37692.0,100.0,20.0,35333.0,100.0,32.46686914360812,31832.0,100.0,41.09658486004932,46292.0,100.0,32.59903256977594,33.089853612524266
2023-10-13,Indiranagar,100 Feet Road,12441,45.98766632965862,1.1716845429940348,47.76253061279317,61.90734922509744,0,74.882,43.95470740511179,77.67554057967088,62.61867439971603,194,Overcast,No,4,10,4,0,2,0,50.89714364122676,23163.0,76.96142517931447,45.33022856571972,37692.0,100.0,20.0,35333.0,100.0,37.3205336888582,28957.0,94.33646499697342,38.74245740231549,34.48993343840676
2023-10-14,Indiranagar,100 Feet Road,23220,38.15694810916203,1.2095366089950343,85.96153156132793,100.0,4,96.44,37.08307827147341,81.02117682364837,77.18804104158974,85,Clear,No,5,10,4,1,0,0,45.98766632965862,12441.0,47.76253061279317,50.89714364122676,23163.0,76.96142517931447,45.33022856571972,37692.0,100.0,32.795208107018205,38278.0,100.0,47.40501284553503,35.728095244235384
2023-10-15,Indiranagar,100 Feet Road,36671,33.78096205622547,1.5,100.0,100.0,1,123.342,74.92635110249478,96.39236645551216,95.25283410617293,105,Clear,No,6,10,4,1,0,0,38.15694810916203,23220.0,85.96153156132793,45.98766632965862,12441.0,47.76253061279317,50.89714364122676,23163.0,76.96142517931447,22.61955092241628,34061.0,100.0,45.0139193600158,36.49405810168451
